work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_usd_adjusted,log_salary_usd,simplified_job_title,employee_region,company_region,cross_border_work,cross_region_work,is_remote,salary_quartile,experience_level_encoded,company_size_encoded
2022,Data Analyst,Data Analysis,EUR,30000,31520.0,Greece,Mid-level,Full-time,Remote,Greece,M,32623.199999999997,10.392778970689148,Data Analyst,Europe,Europe,False,False,1,Low,1,1
2022,Data Engineer,Data Engineering,GBP,75000,92350.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,95582.24999999999,11.467742412344718,Data Engineer,Europe,Europe,False,False,1,Low,1,1
2022,Data Engineer,Data Engineering,GBP,60000,73880.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,76465.79999999999,11.244598861030509,Data Engineer,Europe,Europe,False,False,1,Low,1,1
2022,Data Scientist,Data Science and Research,USD,215300,215300.0,United States,Senior,Full-time,In-person,United States,L,222835.49999999997,12.314189110069787,Data Scientist,North America,North America,False,False,0,Very High,2,2
2022,Data Scientist,Data Science and Research,USD,140400,140400.0,United States,Senior,Full-time,In-person,United States,L,145314.0,11.88665219729118,Data Scientist,North America,North America,False,False,0,High,2,2
2022,Data Engineer,Data Engineering,EUR,60000,63040.0,Spain,Mid-level,Full-time,Remote,Spain,M,65246.399999999994,11.085926151249094,Data Engineer,Europe,Europe,False,False,1,Low,1,1
2022,Data Engineer,Data Engineering,EUR,45000,47280.0,Spain,Mid-level,Full-time,Remote,Spain,M,48934.799999999996,10.798244078797312,Data Engineer,Europe,Europe,False,False,1,Low,1,1
2022,Data Scientist,Data Science and Research,USD,260000,260000.0,United States,Senior,Full-time,Remote,United States,M,269100.0,12.502838336714998,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,180000,180000.0,United States,Senior,Full-time,Remote,United States,M,186300.0,12.13511355658968,Data Scientist,North America,North America,False,False,1,High,2,1
2022,Data Scientist,Data Science and Research,GBP,55000,67723.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,70093.305,11.157582562042252,Data Scientist,Europe,Europe,False,False,0,Low,1,1
2022,Data Scientist,Data Science and Research,GBP,35000,43096.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,44604.35999999999,10.705586891077703,Data Scientist,Europe,Europe,False,False,0,Low,1,1
2022,Data Engineer,Data Engineering,EUR,60000,63040.0,Greece,Mid-level,Full-time,Remote,Greece,M,65246.399999999994,11.085926151249094,Data Engineer,Europe,Europe,False,False,1,Low,1,1
2022,Data Engineer,Data Engineering,EUR,45000,47280.0,Greece,Mid-level,Full-time,Remote,Greece,M,48934.799999999996,10.798244078797312,Data Engineer,Europe,Europe,False,False,1,Low,1,1
2022,Data Engineer,Data Engineering,GBP,60000,73880.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,76465.79999999999,11.244598861030509,Data Engineer,Europe,Europe,False,False,1,Low,1,1
2022,Data Engineer,Data Engineering,GBP,45000,55410.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M,57349.35,10.956916788578727,Data Engineer,Europe,Europe,False,False,1,Low,1,1
2021,Machine Learning Engineer,Machine Learning and AI,EUR,43200,51064.0,Italy,Mid-level,Full-time,Hybrid,Italy,L,54383.159999999996,10.903809826097282,ML/AI Engineer,Europe,Europe,False,False,0,Low,1,2
2022,Data Science Engineer,Data Science and Research,USD,60000,60000.0,Argentina,Senior,Full-time,Remote,Mexico,L,62099.99999999999,11.03650126792157,Other Data Professional,South America,North America,True,True,1,Low,2,2
2022,Data Engineer,Data Engineering,USD,82900,82900.0,United States,Mid-level,Full-time,In-person,United States,M,85801.5,11.359791767840719,Data Engineer,North America,North America,False,False,0,Low,1,1
2022,Data Engineer,Data Engineering,USD,63900,63900.0,United States,Mid-level,Full-time,In-person,United States,M,66136.5,11.099476067082959,Data Engineer,North America,North America,False,False,0,Low,1,1
2022,Machine Learning Scientist,Machine Learning and AI,USD,160000,160000.0,United States,Mid-level,Full-time,Remote,United States,L,165600.0,12.017330520933296,ML/AI Engineer,North America,North America,False,False,1,High,1,2
2022,Machine Learning Scientist,Machine Learning and AI,USD,112300,112300.0,United States,Mid-level,Full-time,Remote,United States,L,116230.49999999999,11.663330567443866,ML/AI Engineer,North America,North America,False,False,1,Medium,1,2
2022,Data Science Manager,Data Science and Research,USD,241000,241000.0,United States,Mid-level,Full-time,Remote,United States,M,249434.99999999997,12.426953639190124,Data Leadership,North America,North America,False,False,1,Very High,1,1
2022,Data Science Manager,Data Science and Research,USD,159000,159000.0,United States,Mid-level,Full-time,Remote,United States,M,164565.0,12.0110609079197,Data Leadership,North America,North America,False,False,1,High,1,1
2022,Data Scientist,Data Science and Research,USD,180000,180000.0,United States,Senior,Full-time,In-person,United States,M,186300.0,12.13511355658968,Data Scientist,North America,North America,False,False,0,High,2,1
2022,Data Scientist,Data Science and Research,USD,80000,80000.0,United States,Senior,Full-time,In-person,United States,M,82800.0,11.32418334037335,Data Scientist,North America,North America,False,False,0,Low,2,1
2022,Data Analyst,Data Analysis,USD,58000,58000.0,United States,Mid-level,Full-time,In-person,United States,S,60029.99999999999,11.00259971624589,Data Analyst,North America,North America,False,False,0,Low,1,0
2022,Data Analyst,Data Analysis,USD,58000,58000.0,United States,Mid-level,Full-time,In-person,United States,S,60029.99999999999,11.00259971624589,Data Analyst,North America,North America,False,False,0,Low,1,0
2022,Data Engineer,Data Engineering,USD,136000,136000.0,United States,Senior,Full-time,In-person,United States,M,140760.0,11.85481159143552,Data Engineer,North America,North America,False,False,0,Medium,2,1
2022,Data Engineer,Data Engineering,USD,108800,108800.0,United States,Senior,Full-time,In-person,United States,M,112607.99999999999,11.631668040121312,Data Engineer,North America,North America,False,False,0,Medium,2,1
2022,Data Engineer,Data Engineering,USD,242000,242000.0,United States,Executive,Full-time,Remote,United States,M,250469.99999999997,12.431094431856156,Data Engineer,North America,North America,False,False,1,Very High,3,1
2022,Data Engineer,Data Engineering,USD,200000,200000.0,United States,Executive,Full-time,Remote,United States,M,206999.99999999997,12.240474072247506,Data Engineer,North America,North America,False,False,1,Very High,3,1
2022,Data Scientist,Data Science and Research,GBP,50000,61566.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,63720.81,11.062266475807597,Data Scientist,Europe,Europe,False,False,0,Low,1,1
2022,Data Scientist,Data Science and Research,GBP,30000,36940.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,38232.899999999994,10.551451680470564,Data Scientist,Europe,Europe,False,False,0,Low,1,1
2022,Data Engineer,Data Engineering,GBP,60000,73880.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,76465.79999999999,11.244598861030509,Data Engineer,Europe,Europe,False,False,0,Low,1,1
2022,Data Engineer,Data Engineering,GBP,40000,49253.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,50976.854999999996,10.839126985167987,Data Engineer,Europe,Europe,False,False,0,Low,1,1
2022,Data Scientist,Data Science and Research,USD,165220,165220.0,United States,Senior,Full-time,Remote,United States,M,171002.69999999998,12.049434624833829,Data Scientist,North America,North America,False,False,1,High,2,1
2022,Data Scientist,Data Science and Research,USD,120160,120160.0,United States,Senior,Full-time,Remote,United States,M,124365.59999999999,11.730980893715294,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,124190,124190.0,United States,Senior,Full-time,Remote,United States,M,128536.65,11.76396935665941,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,90320,90320.0,United States,Senior,Full-time,Remote,United States,M,93481.2,11.445515625540876,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Engineer,Data Engineering,USD,181940,181940.0,United States,Senior,Full-time,In-person,United States,M,188307.9,12.145833668093385,Data Engineer,North America,North America,False,False,0,High,2,1
2022,Data Engineer,Data Engineering,USD,132320,132320.0,United States,Senior,Full-time,In-person,United States,M,136951.19999999998,11.82737993697485,Data Engineer,North America,North America,False,False,0,Medium,2,1
2022,Data Engineer,Data Engineering,USD,220110,220110.0,United States,Senior,Full-time,In-person,United States,M,227813.84999999998,12.336284127093482,Data Engineer,North America,North America,False,False,0,Very High,2,1
2022,Data Engineer,Data Engineering,USD,160080,160080.0,United States,Senior,Full-time,In-person,United States,M,165682.8,12.017830395974947,Data Engineer,North America,North America,False,False,0,High,2,1
2022,Data Scientist,Data Science and Research,USD,180000,180000.0,United States,Senior,Full-time,In-person,United States,L,186300.0,12.13511355658968,Data Scientist,North America,North America,False,False,0,High,2,2
2022,Data Scientist,Data Science and Research,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,L,124199.99999999999,11.729648448481516,Data Scientist,North America,North America,False,False,0,Medium,2,2
2022,Data Analyst,Data Analysis,USD,126500,126500.0,United States,Mid-level,Full-time,In-person,United States,M,130927.49999999999,11.782399013867044,Data Analyst,North America,North America,False,False,0,Medium,1,1
2022,Data Analyst,Data Analysis,USD,106260,106260.0,United States,Mid-level,Full-time,In-person,United States,M,109979.09999999999,11.608045626722266,Data Analyst,North America,North America,False,False,0,Medium,1,1
2022,Data Analyst,Data Analysis,USD,116000,116000.0,United States,Senior,Full-time,In-person,United States,M,120059.99999999999,11.695746896805835,Data Analyst,North America,North America,False,False,0,Medium,2,1
2022,Data Analyst,Data Analysis,USD,99000,99000.0,United States,Senior,Full-time,In-person,United States,M,102464.99999999999,11.53727655583406,Data Analyst,North America,North America,False,False,0,Low,2,1
2022,Data Analyst,Data Analysis,USD,155000,155000.0,United States,Senior,Full-time,Remote,United States,M,160425.0,11.985581822618716,Data Analyst,North America,North America,False,False,1,High,2,1
2022,Data Analyst,Data Analysis,USD,120600,120600.0,United States,Senior,Full-time,Remote,United States,M,124820.99999999999,11.734635989992555,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,USD,130000,130000.0,United States,Mid-level,Full-time,In-person,United States,M,134550.0,11.809691156155052,Data Scientist,North America,North America,False,False,0,Medium,1,1
2022,Data Scientist,Data Science and Research,USD,90000,90000.0,United States,Mid-level,Full-time,In-person,United States,M,93150.0,11.441966376029734,Data Scientist,North America,North America,False,False,0,Low,1,1
2022,Data Engineer,Data Engineering,USD,170000,170000.0,United States,Mid-level,Full-time,Remote,United States,M,175950.0,12.077955142749731,Data Engineer,North America,North America,False,False,1,High,1,1
2022,Data Engineer,Data Engineering,USD,150000,150000.0,United States,Mid-level,Full-time,Remote,United States,M,155250.0,11.952791999795725,Data Engineer,North America,North America,False,False,1,High,1,1
2022,Data Analyst,Data Analysis,USD,102100,102100.0,United States,Senior,Full-time,Remote,United States,M,105673.49999999999,11.56810943087009,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,84900,84900.0,United States,Senior,Full-time,Remote,United States,M,87871.5,11.383630799016771,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Scientist,Data Science and Research,USD,136620,136620.0,United States,Senior,Full-time,Remote,United States,M,141401.69999999998,11.859360055003172,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,USD,99360,99360.0,United States,Senior,Full-time,Remote,United States,M,102837.59999999999,11.540906323884638,Data Scientist,North America,North America,False,False,1,Low,2,1
2022,Data Scientist,Data Science and Research,GBP,90000,110820.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,114698.7,11.650063969138673,Data Scientist,Europe,Europe,False,False,0,Medium,2,1
2022,Data Scientist,Data Science and Research,GBP,80000,98506.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,101953.70999999999,11.532274165727932,Data Scientist,Europe,Europe,False,False,0,Low,2,1
2022,Data Scientist,Data Science and Research,USD,146000,146000.0,United States,Senior,Full-time,Remote,United States,M,151110.0,11.925763327407806,Data Scientist,North America,North America,False,False,1,High,2,1
2022,Data Scientist,Data Science and Research,USD,123000,123000.0,United States,Senior,Full-time,Remote,United States,M,127304.99999999999,11.754341061071887,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,GBP,40000,49253.0,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,M,50976.854999999996,10.839126985167987,Data Engineer,Europe,Europe,False,False,1,Low,0,1
2022,Data Engineer,Data Engineering,GBP,35000,43096.0,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,M,44604.35999999999,10.705586891077703,Data Engineer,Europe,Europe,False,False,1,Low,0,1
2022,Data Analyst,Data Analysis,USD,130000,130000.0,United States,Executive,Full-time,Remote,United States,M,134550.0,11.809691156155052,Data Analyst,North America,North America,False,False,1,Medium,3,1
2022,Data Analyst,Data Analysis,USD,110000,110000.0,United States,Executive,Full-time,Remote,United States,M,113849.99999999999,11.642637071491885,Data Analyst,North America,North America,False,False,1,Medium,3,1
2022,Data Analyst,Data Analysis,USD,170000,170000.0,United States,Senior,Full-time,Remote,United States,M,175950.0,12.077955142749731,Data Analyst,North America,North America,False,False,1,High,2,1
2022,Data Analyst,Data Analysis,USD,135000,135000.0,United States,Senior,Full-time,Remote,United States,M,139725.0,11.847431484137898,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Science Manager,Data Science and Research,USD,161342,161342.0,United States,Senior,Full-time,Remote,United States,M,166988.97,12.025683041313442,Data Leadership,North America,North America,False,False,1,High,2,1
2022,Data Science Manager,Data Science and Research,USD,137141,137141.0,United States,Senior,Full-time,Remote,United States,M,141940.935,11.863166299347682,Data Leadership,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,USD,167000,167000.0,United States,Senior,Full-time,Remote,United States,M,172845.0,12.060150518116224,Data Scientist,North America,North America,False,False,1,High,2,1
2022,Data Scientist,Data Science and Research,USD,123000,123000.0,United States,Senior,Full-time,Remote,United States,M,127304.99999999999,11.754341061071887,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,GBP,60000,73880.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,76465.79999999999,11.244598861030509,Data Engineer,Europe,Europe,False,False,0,Low,2,1
2022,Data Engineer,Data Engineering,GBP,50000,61566.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,63720.81,11.062266475807597,Data Engineer,Europe,Europe,False,False,0,Low,2,1
2022,Data Scientist,Data Science and Research,USD,211500,211500.0,United States,Senior,Full-time,Remote,United States,M,218902.49999999997,12.296381704185801,Data Scientist,North America,North America,False,False,1,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,138600,138600.0,United States,Senior,Full-time,Remote,United States,M,143451.0,11.873748792455272,Data Scientist,North America,North America,False,False,1,Medium,2,1
2022,Data Architect,Data Architecture and Modeling,USD,192400,192400.0,Canada,Senior,Full-time,Remote,Canada,M,199133.99999999997,12.201733243931075,Data Architect,North America,North America,False,False,1,Very High,2,1
2022,Data Architect,Data Architecture and Modeling,USD,90700,90700.0,Canada,Senior,Full-time,Remote,Canada,M,93874.5,11.44971406282056,Data Architect,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,130000,130000.0,Canada,Senior,Full-time,Remote,Canada,M,134550.0,11.809691156155052,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,61300,61300.0,Canada,Senior,Full-time,Remote,Canada,M,63445.49999999999,11.057936548641635,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,130000,130000.0,Canada,Senior,Full-time,Remote,Canada,M,134550.0,11.809691156155052,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,61300,61300.0,Canada,Senior,Full-time,Remote,Canada,M,63445.49999999999,11.057936548641635,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Engineer,Data Engineering,USD,160000,160000.0,United States,Senior,Full-time,In-person,United States,L,165600.0,12.017330520933296,Data Engineer,North America,North America,False,False,0,High,2,2
2022,Data Engineer,Data Engineering,USD,113000,113000.0,United States,Senior,Full-time,In-person,United States,L,116954.99999999999,11.66954452441181,Data Engineer,North America,North America,False,False,0,Medium,2,2
2022,Data Scientist,Data Science and Research,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M,155250.0,11.952791999795725,Data Scientist,North America,North America,False,False,0,High,2,1
2022,Data Scientist,Data Science and Research,USD,95550,95550.0,United States,Senior,Full-time,In-person,United States,M,98894.24999999999,11.501806376385751,Data Scientist,North America,North America,False,False,0,Low,2,1
2022,Data Analyst,Data Analysis,USD,167000,167000.0,United States,Mid-level,Full-time,Remote,United States,M,172845.0,12.060150518116224,Data Analyst,North America,North America,False,False,1,High,1,1
2022,Data Analyst,Data Analysis,USD,115500,115500.0,United States,Mid-level,Full-time,Remote,United States,M,119542.49999999999,11.691427235661317,Data Analyst,North America,North America,False,False,1,Medium,1,1
2022,Data Analyst,Data Analysis,USD,112900,112900.0,United States,Senior,Full-time,Remote,United States,M,116851.49999999999,11.668659176855085,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,90320,90320.0,United States,Senior,Full-time,Remote,United States,M,93481.2,11.445515625540876,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,112900,112900.0,United States,Senior,Full-time,Remote,United States,M,116851.49999999999,11.668659176855085,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,90320,90320.0,United States,Senior,Full-time,Remote,United States,M,93481.2,11.445515625540876,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Engineer,Data Engineering,USD,165400,165400.0,United States,Senior,Full-time,Remote,United States,M,171189.0,12.05052348828906,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Engineer,Data Engineering,USD,132320,132320.0,United States,Senior,Full-time,Remote,United States,M,136951.19999999998,11.82737993697485,Data Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,USD,243900,243900.0,United States,Senior,Full-time,Remote,United States,M,252436.49999999997,12.438915010921344,Data Engineer,North America,North America,False,False,1,Very High,2,1
2022,Data Engineer,Data Engineering,USD,156600,156600.0,United States,Senior,Full-time,Remote,United States,M,162081.0,11.995851489256172,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Analyst,Data Analysis,USD,136600,136600.0,United States,Senior,Full-time,Remote,United States,M,141381.0,11.859213652836159,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,109280,109280.0,United States,Senior,Full-time,Remote,United States,M,113104.79999999999,11.63607010152195,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,USD,128875,128875.0,United States,Senior,Full-time,Remote,United States,M,133385.625,11.800999648036594,Data Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,USD,93700,93700.0,United States,Senior,Full-time,Remote,United States,M,96979.49999999999,11.482254894943846,Data Engineer,North America,North America,False,False,1,Low,2,1
2022,Head of Data Science,Data Science and Research,USD,224000,224000.0,United States,Executive,Full-time,Remote,United States,M,231839.99999999997,12.35380275755451,Data Leadership,North America,North America,False,False,1,Very High,3,1
2022,Head of Data Science,Data Science and Research,USD,167875,167875.0,United States,Executive,Full-time,Remote,United States,M,173750.625,12.06537636054287,Data Leadership,North America,North America,False,False,1,High,3,1
2022,Analytics Engineer,Leadership and Management,USD,175000,175000.0,United States,Executive,Full-time,Remote,United States,M,181125.0,12.106942679622984,Analytics Professional,North America,North America,False,False,1,High,3,1
2022,Analytics Engineer,Leadership and Management,USD,135000,135000.0,United States,Executive,Full-time,Remote,United States,M,139725.0,11.847431484137898,Analytics Professional,North America,North America,False,False,1,Medium,3,1
2022,Data Engineer,Data Engineering,USD,209100,209100.0,United States,Senior,Full-time,Remote,United States,L,216418.49999999997,12.284969312134058,Data Engineer,North America,North America,False,False,1,Very High,2,2
2022,Data Engineer,Data Engineering,USD,154600,154600.0,United States,Senior,Full-time,Remote,United States,L,160011.0,11.982997841852791,Data Engineer,North America,North America,False,False,1,High,2,2
2022,Data Engineer,Data Engineering,USD,180000,180000.0,United States,Senior,Full-time,Remote,United States,M,186300.0,12.13511355658968,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Engineer,Data Engineering,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M,165600.0,12.017330520933296,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Scientist,Data Science and Research,USD,205300,205300.0,United States,Senior,Full-time,In-person,United States,L,212485.49999999997,12.266629029724356,Data Scientist,North America,North America,False,False,0,Very High,2,2
2022,Data Scientist,Data Science and Research,USD,140400,140400.0,United States,Senior,Full-time,In-person,United States,L,145314.0,11.88665219729118,Data Scientist,North America,North America,False,False,0,High,2,2
2022,Data Scientist,Data Science and Research,USD,176000,176000.0,United States,Senior,Full-time,Remote,United States,M,182160.0,12.112640700737622,Data Scientist,North America,North America,False,False,1,High,2,1
2022,Data Scientist,Data Science and Research,USD,144000,144000.0,United States,Senior,Full-time,Remote,United States,M,149040.0,11.911970005275471,Data Scientist,North America,North America,False,False,1,High,2,1
2022,Data Engineer,Data Engineering,USD,200100,200100.0,United States,Senior,Full-time,Remote,United States,M,207103.49999999997,12.240973947289158,Data Engineer,North America,North America,False,False,1,Very High,2,1
2022,Data Engineer,Data Engineering,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M,165600.0,12.017330520933296,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Engineer,Data Engineering,USD,70500,70500.0,United States,Senior,Full-time,In-person,United States,M,72967.5,11.197769415517692,Data Engineer,North America,North America,False,False,0,Low,2,1
2022,Data Engineer,Data Engineering,USD,54000,54000.0,United States,Senior,Full-time,In-person,United States,M,55889.99999999999,10.931140752263744,Data Engineer,North America,North America,False,False,0,Low,2,1
2022,Data Scientist,Data Science and Research,USD,205300,205300.0,United States,Senior,Full-time,In-person,United States,M,212485.49999999997,12.266629029724356,Data Scientist,North America,North America,False,False,0,Very High,2,1
2022,Data Scientist,Data Science and Research,USD,140400,140400.0,United States,Senior,Full-time,In-person,United States,M,145314.0,11.88665219729118,Data Scientist,North America,North America,False,False,0,High,2,1
2022,Analytics Engineer,Leadership and Management,USD,205300,205300.0,United States,Senior,Full-time,In-person,United States,M,212485.49999999997,12.266629029724356,Analytics Professional,North America,North America,False,False,0,Very High,2,1
2022,Analytics Engineer,Leadership and Management,USD,184700,184700.0,United States,Senior,Full-time,In-person,United States,M,191164.49999999997,12.160889592904663,Analytics Professional,North America,North America,False,False,0,Very High,2,1
2022,Data Engineer,Data Engineering,USD,175100,175100.0,United States,Senior,Full-time,Remote,United States,M,181228.5,12.107513944991275,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Engineer,Data Engineering,USD,140250,140250.0,United States,Senior,Full-time,Remote,United States,M,145158.75,11.885583250102275,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Analyst,Data Analysis,USD,116150,116150.0,United States,Senior,Full-time,Remote,United States,M,120215.24999999999,11.697039164915887,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,99050,99050.0,United States,Senior,Full-time,Remote,United States,M,102516.74999999999,11.53778147884403,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Engineer,Data Engineering,USD,145000,145000.0,United States,Senior,Full-time,Remote,United States,M,150075.0,11.918890448120044,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M,134550.0,11.809691156155052,Data Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,112900,112900.0,United States,Senior,Full-time,Remote,United States,M,116851.49999999999,11.668659176855085,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,90320,90320.0,United States,Senior,Full-time,Remote,United States,M,93481.2,11.445515625540876,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,85000,85000.0,Canada,Mid-level,Full-time,In-person,Canada,M,87975.0,11.384807962189786,Data Analyst,North America,North America,False,False,0,Low,1,1
2022,Data Analyst,Data Analysis,USD,75000,75000.0,Canada,Mid-level,Full-time,In-person,Canada,M,77625.0,11.25964481923578,Data Analyst,North America,North America,False,False,0,Low,1,1
2022,Machine Learning Engineer,Machine Learning and AI,USD,214000,214000.0,United States,Senior,Full-time,Remote,United States,M,221489.99999999997,12.308132720721321,ML/AI Engineer,North America,North America,False,False,1,Very High,2,1
2022,Machine Learning Engineer,Machine Learning and AI,USD,192600,192600.0,United States,Senior,Full-time,Remote,United States,M,199340.99999999997,12.202772205063495,ML/AI Engineer,North America,North America,False,False,1,Very High,2,1
2022,Data Architect,Data Architecture and Modeling,USD,266400,266400.0,United States,Senior,Full-time,Remote,United States,M,275724.0,12.527155644365704,Data Architect,North America,North America,False,False,1,Very High,2,1
2022,Data Architect,Data Architecture and Modeling,USD,213120,213120.0,United States,Senior,Full-time,Remote,United States,M,220579.19999999998,12.304012093051494,Data Architect,North America,North America,False,False,1,Very High,2,1
2022,Data Engineer,Data Engineering,USD,155000,155000.0,United States,Senior,Full-time,Remote,United States,M,160425.0,11.985581822618716,Data Engineer,North America,North America,False,False,1,High,2,1
2022,Data Engineer,Data Engineering,USD,115000,115000.0,United States,Senior,Full-time,Remote,United States,M,119024.99999999999,11.687088834062719,Data Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Scientist,Data Science and Research,USD,141300,141300.0,United States,Mid-level,Full-time,In-person,United States,M,146245.5,11.893041995389952,Data Scientist,North America,North America,False,False,0,High,1,1
2022,Data Scientist,Data Science and Research,USD,102100,102100.0,United States,Mid-level,Full-time,In-person,United States,M,105673.49999999999,11.56810943087009,Data Scientist,North America,North America,False,False,0,Low,1,1
2022,Data Analyst,Data Analysis,USD,115934,115934.0,United States,Senior,Full-time,Remote,United States,M,119991.68999999999,11.69517776936629,Data Analyst,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,USD,81666,81666.0,United States,Senior,Full-time,Remote,United States,M,84524.31,11.344794464277461,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Engineer,Data Engineering,USD,206699,206699.0,United States,Mid-level,Full-time,In-person,United States,M,213933.465,12.273420334446122,Data Engineer,North America,North America,False,False,0,Very High,1,1
2022,Data Engineer,Data Engineering,USD,99100,99100.0,United States,Mid-level,Full-time,In-person,United States,M,102568.49999999999,11.53828614703541,Data Engineer,North America,North America,False,False,0,Low,1,1
2022,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M,134550.0,11.809691156155052,Data Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Engineer,Data Engineering,USD,110500,110500.0,United States,Senior,Full-time,Remote,United States,M,114367.49999999999,11.647172226657277,Data Engineer,North America,North America,False,False,1,Medium,2,1
2022,Data Analyst,Data Analysis,GBP,50000,61566.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,63720.81,11.062266475807597,Data Analyst,Europe,Europe,False,False,0,Low,1,1
2022,Data Analyst,Data Analysis,GBP,35000,43096.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,44604.35999999999,10.705586891077703,Data Analyst,Europe,Europe,False,False,0,Low,1,1
2022,Data Analyst,Data Analysis,USD,80000,80000.0,United States,Senior,Full-time,Remote,United States,M,82800.0,11.32418334037335,Data Analyst,North America,North America,False,False,1,Low,2,1
2022,Data Analyst,Data Analysis,USD,60000,60000.0,United States,Senior,Full-time,Remote,United States,M,62099.99999999999,11.03650126792157,Data Analyst,North America,North America,False,False,1,Low,2,1
